SectorName,ID64X,ID64Y,ID64Z,MaxYCoord,MaxZCoord,MaxXCoord
Dryeia Greou,51,30,43,-1305,32215,16575
Dryeia Groa,19,31,43,-25,32215,-24385
Dryeia Gru,19,30,43,-1305,32215,-24385
Dryeia Gruia,17,31,43,-25,32215,-26945
Dryeia Hypoo,27,31,9,-25,-11305,-14145
Dryeia Phraa,27,30,11,-1305,-8745,-14145
Dryeia Phroi,25,30,11,-1305,-8745,-16705
Dryeia Ploe,59,31,33,-25,19415,26815
Dryeia Prai,59,30,35,-1305,21975,26815
Dryeia Prao,57,31,35,-25,21975,24255
Dryeia Preia,19,30,35,-1305,21975,-24385
Dryeia Pri,51,31,35,-25,21975,16575
Dryeia Prou,27,31,35,-25,21975,-14145
Dryeou Flaae,68,32,33,1255,19415,38335
Dryeou Fleau,70,32,33,1255,19415,40895
Dryeou Fruia,68,32,35,1255,21975,38335
Dryi Aec,41,32,9,1255,-11305,3775
Dryi Aed,43,32,9,1255,-11305,6335
Dryi Aescs,33,32,9,1255,-11305,-6465
Dryi Aewsy,35,32,9,1255,-11305,-3905
Dryi Aim,33,32,11,1255,-8745,-6465
Dryi Ain,35,32,11,1255,-8745,-3905
Dryi Aoc,41,32,33,1255,19415,3775
Dryi Aub,35,32,35,1255,21975,-3905
Dryi Audst,35,33,35,2535,21975,-3905
Dryi Aug,41,33,35,2535,21975,3775
Dryi Auscs,41,32,35,1255,21975,3775
Dryi Ausms,33,33,35,2535,21975,-6465
Dryi Braea,43,33,43,2535,32215,6335
Dryi Brai,11,32,43,1255,32215,-34625
Dryi Bre,33,32,43,1255,32215,-6465
Dryi Briae,35,32,43,1255,32215,-3905
Dryi Bro,33,33,43,2535,32215,-6465
Dryi Broae,41,32,43,1255,32215,3775
Dryi Brue,9,32,43,1255,32215,-37185
Dryi Chraei,33,32,41,1255,29655,-6465
Dryi Chrea,35,32,41,1255,29655,-3905
Dryi Chreou,11,32,41,1255,29655,-34625
Dryi Chrie,9,32,41,1255,29655,-37185
Dryi Flee,9,32,33,1255,19415,-37185
Dryi Fraae,9,32,35,1255,21975,-37185
Dryi Freau,11,32,35,1255,21975,-34625
Dryi Free,33,32,35,1255,21975,-6465
Dryi Phylaa,43,33,41,2535,29655,6335
Dryi Phylio,33,33,41,2535,29655,-6465
Dryi Phyloi,41,33,41,2535,29655,3775
Dryia Chraea,64,32,41,1255,29655,33215
Dryie Chraea,65,32,41,1255,29655,34495
Dryignaa,57,31,50,-25,41175,24255
Dryignae,60,31,50,-25,41175,28095
Dryignoe,53,31,50,-25,41175,19135
Dryignoea,55,31,50,-25,41175,21695
Dryimbaae,19,30,40,-1305,28375,-24385
Dryimbaei,15,30,40,-1305,28375,-29505
Dryimbea,16,30,40,-1305,28375,-28225
Dryimbee,21,30,40,-1305,28375,-21825
Dryimbeou,14,30,40,-1305,28375,-30785
Dryimbia,12,30,40,-1305,28375,-33345
Dryimbuia,17,30,40,-1305,28375,-26945
Dryio Bli,40,31,41,-25,29655,2495
Dryio Bliae,8,31,41,-25,29655,-38465
Dryio Bloo,34,30,41,-1305,29655,-5185
Dryio Blou,32,31,41,-25,29655,-7745
Dryio Bluae,34,31,41,-25,29655,-5185
Dryio Blue,42,30,41,-1305,29655,5055
Dryio Eaec,32,31,11,-25,-8745,-7745
Dryio Flyai,42,30,33,-1305,19415,5055
Dryio Flyi,34,31,33,-25,19415,-5185
Dryio Flyou,10,31,33,-25,19415,-35905
Dryio Flyuae,32,31,33,-25,19415,-7745
Dryio Flyue,40,30,33,-1305,19415,2495
Dryio Graae,8,31,43,-25,32215,-38465
Dryio Gree,32,31,43,-25,32215,-7745
Dryio Hypa,32,31,9,-25,-11305,-7745
Dryio Hype,42,31,9,-25,-11305,5055
Dryio Hypue,34,31,9,-25,-11305,-5185
Dryio Phio,40,31,11,-25,-8745,2495
Dryio Phoe,34,31,11,-25,-8745,-5185
Dryio Prao,40,31,35,-25,21975,2495
Dryio Prou,10,31,35,-25,21975,-35905
Dryipae,29,30,40,-1305,28375,-11585
Dryipai,34,30,40,-1305,28375,-5185
Dryipiae,36,30,40,-1305,28375,-2625
Dryipoe,22,30,40,-1305,28375,-20545
Dryipoea,24,30,40,-1305,28375,-17985
Dryipoo,31,30,40,-1305,28375,-9025
Dryipua,27,30,40,-1305,28375,-14145
Dryiqaae,50,31,50,-25,41175,15295
Dryiqaea,42,31,50,-25,41175,5055
Dryiqao,37,31,50,-25,41175,-1345
Dryiqau,38,31,50,-25,41175,-65
Dryiqeau,51,31,50,-25,41175,16575
Dryiqee,52,31,50,-25,41175,17855
Dryiqi,36,31,50,-25,41175,-2625
Dryiqia,43,31,50,-25,41175,6335
Dryiqie,44,31,50,-25,41175,7615
Dryiqoa,49,31,50,-25,41175,14015
Dryiqou,34,31,50,-25,41175,-5185
Dryiqu,41,31,50,-25,41175,3775
Dryiquae,35,31,50,-25,41175,-3905
Dryo Aeb,26,32,9,1255,-11305,-15425
Dryo Aewsy,50,32,9,1255,-11305,15295
Dryo Ain,50,32,11,1255,-8745,15295
Dryo Airg,26,32,11,1255,-8745,-15425
Dryo Airl,26,33,11,2535,-8745,-15425
Dryo Aob,26,32,33,1255,19415,-15425
Dryo Aoc,56,32,33,1255,19415,22975
Dryo Aowsy,50,32,33,1255,19415,15295
Dryo Audst,50,33,35,2535,21975,15295
Dryo Aug,56,33,35,2535,21975,22975
Dryo Ausms,48,33,35,2535,21975,12735
Dryo Auvsky,24,33,35,2535,21975,-17985
Dryo Bra,18,32,43,1255,32215,-25665
Dryo Brai,26,32,43,1255,32215,-15425
Dryo Broo,16,32,43,1255,32215,-28225
Dryo Bruae,16,33,43,2535,32215,-28225
Dryo Brue,24,32,43,1255,32215,-17985
Dryo Chraea,16,32,41,1255,29655,-28225
Dryo Chraei,48,32,41,1255,29655,12735
Dryo Chrea,50,32,41,1255,29655,15295
Dryo Chree,24,33,41,2535,29655,-17985
Dryo Chria,18,32,41,1255,29655,-25665
Dryo Chroa,58,32,41,1255,29655,25535
Dryo Fleau,18,32,33,1255,19415,-25665
Dryo Flee,24,32,33,1255,19415,-17985
Dryo Fraae,24,32,35,1255,21975,-17985
Dryo Freau,26,32,35,1255,21975,-15425
Dryo Fruia,16,32,35,1255,21975,-28225
Dryo Phlai,24,32,9,1255,-11305,-17985
Dryo Phyloea,50,33,41,2535,29655,15295
Dryo Scrae,58,33,33,2535,19415,25535
Dryo Scroe,16,33,33,2535,19415,-28225
Dryo Scrua,50,33,33,2535,19415,15295
Dryoea Bla,41,30,41,-1305,29655,3775
Dryoea Blao,43,31,41,-25,29655,6335
Dryoea Bli,41,31,41,-25,29655,3775
Dryoea Bluae,35,31,41,-25,29655,-3905
Dryoea Blue,43,30,41,-1305,29655,6335
Dryoea Flyao,41,31,33,-25,19415,3775
Dryoea Flyi,35,31,33,-25,19415,-3905
Dryoea Flyoae,9,31,33,-25,19415,-37185
Dryoea Flyoo,33,30,33,-1305,19415,-6465
Dryoea Flyou,11,31,33,-25,19415,-34625
Dryoea Flyuae,33,31,33,-25,19415,-6465
Dryoea Graae,9,31,43,-25,32215,-37185
Dryoea Gree,33,31,43,-25,32215,-6465
Dryoea Hypa,33,31,9,-25,-11305,-6465
Dryoea Phoe,35,31,11,-25,-8745,-3905
Dryoea Phoea,43,31,11,-25,-8745,6335
Dryoea Pra,35,30,35,-1305,21975,-3905
Dryoea Prao,41,31,35,-25,21975,3775
Dryoea Prau,43,31,35,-25,21975,6335
Dryoea Prue,41,30,35,-1305,21975,3775
Dryoi Bla,44,30,41,-1305,29655,7615
Dryoi Blae,14,30,41,-1305,29655,-30785
Dryoi Bli,44,31,41,-25,29655,7615
Dryoi Bloae,14,31,41,-25,29655,-30785
Dryoi Bloo,38,30,41,-1305,29655,-65
Dryoi Eaec,36,31,11,-25,-8745,-2625
Dryoi Flyao,44,31,33,-25,19415,7615
Dryoi Flyoae,12,31,33,-25,19415,-33345
Dryoi Flyoo,36,30,33,-1305,19415,-2625
Dryoi Flyou,14,31,33,-25,19415,-30785
Dryoi Flyue,44,30,33,-1305,19415,7615
Dryoi Graei,44,30,43,-1305,32215,7615
Dryoi Gria,14,30,43,-1305,32215,-30785
Dryoi Grie,36,30,43,-1305,32215,-2625
Dryoi Groa,6,31,43,-25,32215,-41025
Dryoi Hypa,36,31,9,-25,-11305,-2625
Dryoi Hypai,44,31,9,-25,-11305,7615
Dryoi Hype,46,31,9,-25,-11305,10175
Dryoi Phio,44,31,11,-25,-8745,7615
Dryoi Phoea,46,31,11,-25,-8745,10175
Dryoi Ploe,46,31,33,-25,19415,10175
Dryoi Pra,38,30,35,-1305,21975,-65
Dryoi Pri,38,31,35,-25,21975,-65
Dryoi Proo,36,30,35,-1305,21975,-2625
Dryoi Prou,14,31,35,-25,21975,-30785
Dryoi Pruae,36,31,35,-25,21975,-2625
Dryoi Prue,44,30,35,-1305,21975,7615
Dryoo Pre,64,31,35,-25,21975,33215
Dryoodao,13,32,17,1255,-1065,-32065
Dryoodea,23,32,17,1255,-1065,-19265
Dryoodo,15,32,17,1255,-1065,-29505
Dryooduia,24,32,17,1255,-1065,-17985
Dryooe Bla,61,30,41,-1305,29655,29375
Dryooe Blai,21,31,41,-25,29655,-21825
Dryooe Bleia,29,30,41,-1305,29655,-11585
Dryooe Blou,53,31,41,-25,29655,19135
Dryooe Blua,23,30,41,-1305,29655,-19265
Dryooe Bluae,55,31,41,-25,29655,21695
Dryooe Byio,61,31,43,-25,32215,29375
Dryooe Eaeb,23,31,11,-25,-8745,-19265
Dryooe Eaec,53,31,11,-25,-8745,19135
Dryooe Eaescs,29,31,11,-25,-8745,-11585
Dryooe Flyoo,53,30,33,-1305,19415,19135
Dryooe Flyou,31,31,33,-25,19415,-9025
Dryooe Flyuae,53,31,33,-25,19415,19135
Dryooe Greau,31,31,43,-25,32215,-9025
Dryooe Gree,53,31,43,-25,32215,19135
Dryooe Gria,31,30,43,-1305,32215,-9025
Dryooe Groa,23,31,43,-25,32215,-19265
Dryooe Hypa,53,31,9,-25,-11305,19135
Dryooe Hypae,23,31,9,-25,-11305,-19265
Dryooe Hypoo,31,31,9,-25,-11305,-9025
Dryooe Hypue,55,31,9,-25,-11305,21695
Dryooe Phoe,55,31,11,-25,-8745,21695
Dryooe Phroi,29,30,11,-1305,-8745,-11585
Dryooe Ploe,63,31,33,-25,19415,31935
Dryooe Prae,29,30,35,-1305,21975,-11585
Dryooe Prau,63,31,35,-25,21975,31935
Dryooe Pre,21,31,35,-25,21975,-21825
Dryooe Priae,23,31,35,-25,21975,-19265
Dryooe Prooe,31,30,35,-1305,21975,-9025
Dryooe Prou,31,31,35,-25,21975,-9025
Dryu Aedst,30,33,9,2535,-11305,-10305
Dryu Aescs,52,32,9,1255,-11305,17855
Dryu Aihm,60,32,11,1255,-8745,28095
Dryu Ail,28,32,11,1255,-8745,-12865
Dryu Airg,30,32,11,1255,-8745,-10305
Dryu Airgh,22,32,11,1255,-8745,-20545
Dryu Aoc,60,32,33,1255,19415,28095
Dryu Aod,62,32,33,1255,19415,30655
Dryu Aowsy,54,32,33,1255,19415,20415
Dryu Aub,54,32,35,1255,21975,20415
Dryu Aud,22,33,35,2535,21975,-20545
Dryu Auf,30,33,35,2535,21975,-10305
Dryu Ausms,52,33,35,2535,21975,17855
Dryu Auvsky,28,33,35,2535,21975,-12865
Dryu Bra,22,32,43,1255,32215,-20545
Dryu Brao,28,33,43,2535,32215,-12865
Dryu Brau,30,33,43,2535,32215,-10305
Dryu Bre,52,32,43,1255,32215,17855
Dryu Bru,60,33,43,2535,32215,28095
Dryu Bruae,20,33,43,2535,32215,-23105
Dryu Brue,28,32,43,1255,32215,-12865
Dryu Chraae,20,33,41,2535,29655,-23105
Dryu Chraea,20,32,41,1255,29655,-23105
Dryu Chrie,28,32,41,1255,29655,-12865
Dryu Chroa,62,32,41,1255,29655,30655
Dryu Flee,28,32,33,1255,19415,-12865
Dryu Froa,22,32,35,1255,21975,-20545
Dryu Phlai,28,32,9,1255,-11305,-12865
Dryu Phyloe,30,33,41,2535,29655,-10305
Dryu Screia,60,33,33,2535,19415,28095
Dryu Scroi,30,33,33,2535,19415,-10305
Dryua Blaa,16,30,41,-1305,29655,-28225
Dryua Blae,26,30,41,-1305,29655,-15425
Dryua Ble,18,31,41,-25,29655,-25665
Dryua Bleia,24,30,41,-1305,29655,-17985
Dryua Bloae,26,31,41,-25,29655,-15425
Dryua Blooe,48,30,41,-1305,29655,12735
Dryua Blou,48,31,41,-25,29655,12735
Dryua Blua,18,30,41,-1305,29655,-25665
Dryua Bluae,50,31,41,-25,29655,15295
Dryua Eaescs,24,31,11,-25,-8745,-17985
Dryua Flya,50,30,33,-1305,19415,15295
Dryua Flyi,50,31,33,-25,19415,15295
Dryua Flyiae,18,31,33,-25,19415,-25665
Dryua Flyoae,24,31,33,-25,19415,-17985
Dryua Flyoo,48,30,33,-1305,19415,12735
Dryua Flyua,16,30,33,-1305,19415,-28225
Dryua Flyuae,48,31,33,-25,19415,12735
Dryua Greae,16,30,43,-1305,32215,-28225
Dryua Gria,26,30,43,-1305,32215,-15425
Dryua Grie,48,30,43,-1305,32215,12735
Dryua Gruia,16,31,43,-25,32215,-28225
Dryua Hypa,48,31,9,-25,-11305,12735
Dryua Hypai,56,31,9,-25,-11305,22975
Dryua Hypue,50,31,9,-25,-11305,15295
Dryua Phio,56,31,11,-25,-8745,22975
Dryua Phoea,58,31,11,-25,-8745,25535
Dryua Phraa,26,30,11,-1305,-8745,-15425
Dryua Ploe,58,31,33,-25,19415,25535
Dryua Prae,24,30,35,-1305,21975,-17985
Dryua Prao,56,31,35,-25,21975,22975
Dryua Prau,58,31,35,-25,21975,25535
Dryua Pre,16,31,35,-25,21975,-28225
Dryua Priae,18,31,35,-25,21975,-25665
Dryua Prou,26,31,35,-25,21975,-15425
Dryua Prua,16,30,35,-1305,21975,-28225
Dryua Pruae,48,31,35,-25,21975,12735
Dryuae Aed,42,32,9,1255,-11305,5055
Dryuae Aescs,32,32,9,1255,-11305,-7745
Dryuae Aihm,40,32,11,1255,-8745,2495
Dryuae Aip,42,32,11,1255,-8745,5055
Dryuae Aob,10,32,33,1255,19415,-35905
Dryuae Aoscs,32,32,33,1255,19415,-7745
Dryuae Aug,40,33,35,2535,21975,2495
Dryuae Auscs,40,32,35,1255,21975,2495
Dryuae Brai,10,32,43,1255,32215,-35905
Dryuae Bre,32,32,43,1255,32215,-7745
Dryuae Bru,40,33,43,2535,32215,2495
Dryuae Brue,8,32,43,1255,32215,-38465
Dryuae Chraei,32,32,41,1255,29655,-7745
Dryuae Chrea,34,32,41,1255,29655,-5185
Dryuae Chreou,10,32,41,1255,29655,-35905
Dryuae Chruia,40,32,41,1255,29655,2495
Dryuae Flee,8,32,33,1255,19415,-38465
Dryuae Freau,10,32,35,1255,21975,-35905
Dryuae Phyloea,34,33,41,2535,29655,-5185
Dryuae Phyloi,40,33,41,2535,29655,2495
Dryuae Scraa,32,33,33,2535,19415,-7745
Dryuae Screia,40,33,33,2535,19415,2495
Dryue Flye,68,31,33,-25,19415,38335
Dryue Pre,68,31,35,-25,21975,38335
Dumbaa,35,32,36,1255,23255,-3905
Dumbaae,63,32,36,1255,23255,31935
Dumbae,38,32,36,1255,23255,-65
Dumbaei,59,32,36,1255,23255,26815
Dumbai,43,32,36,1255,23255,6335
Dumbao,50,32,36,1255,23255,15295
Dumbau,51,32,36,1255,23255,16575
Dumbe,44,32,36,1255,23255,7615
Dumbeae,53,32,36,1255,23255,19135
Dumbeou,58,32,36,1255,23255,25535
Dumbie,57,32,36,1255,23255,24255
Dumbio,32,32,36,1255,23255,-7745
Dumbo,52,32,36,1255,23255,17855
Dumboa,62,32,36,1255,23255,30655
Dumboe,31,32,36,1255,23255,-9025
Dumboea,33,32,36,1255,23255,-6465
Dumboi,34,32,36,1255,23255,-5185
Dumbooe,39,32,36,1255,23255,1215
Dumbou,47,32,36,1255,23255,11455
Dumbu,54,32,36,1255,23255,20415
Dumbue,42,32,36,1255,23255,5055
Dunee,30,32,36,1255,23255,-10305
Eachailch,54,30,37,-1305,24535,20415
Eachairr,45,30,37,-1305,24535,8895
Eachaitts,40,30,37,-1305,24535,2495
Eachaiv,41,30,37,-1305,24535,3775
Eachaiws,53,30,37,-1305,24535,19135
Eachaix,47,30,37,-1305,24535,11455
Eachaiy,50,30,37,-1305,24535,15295
Eachaiz,52,30,37,-1305,24535,17855
Eactaifs,29,32,52,1255,43735,-11585
Eactaift,31,32,52,1255,43735,-9025
Eactaify,36,32,52,1255,43735,-2625
Eactaikh,22,32,52,1255,43735,-20545
Eactaiks,32,32,52,1255,43735,-7745
Eactaiky,38,32,52,1255,43735,-65
Eactaild,47,32,52,1255,43735,11455
Eactaimly,40,32,52,1255,43735,2495
Eactainds,43,32,52,1255,43735,6335
Eactaipp,30,32,52,1255,43735,-10305
Eactaippy,19,32,52,1255,43735,-24385
Eactaips,34,32,52,1255,43735,-5185
Eactaipy,41,32,52,1255,43735,3775
Eactaisky,23,32,52,1255,43735,-19265
Eactaisps,21,32,52,1255,43735,-21825
Eactaiths,28,32,52,1255,43735,-12865
Eactaiwnst,26,32,52,1255,43735,-15425
Eadgons,56,32,14,1255,-4905,22975
Eadgosh,49,32,14,1255,-4905,14015
Eadgosm,54,32,14,1255,-4905,20415
Eaeb Pre,65,31,39,-25,27095,34495
Eaembie,36,30,25,-1305,9175,-2625
Eaezau,46,33,50,2535,41175,10175
Eafaid,35,29,27,-2585,11735,-3905
Eafaiscs,32,29,27,-2585,11735,-7745
Eafaivsky,36,29,27,-2585,11735,-2625
Eafoff,45,32,14,1255,-4905,8895
Eafoppy,44,32,14,1255,-4905,7615
Eafords,31,32,14,1255,-4905,-9025
Eafosty,27,32,14,1255,-4905,-14145
Eafosys,26,32,14,1255,-4905,-15425
Eafoth,28,32,14,1255,-4905,-12865
Eafotls,30,32,14,1255,-4905,-10305
Eafots,34,32,14,1255,-4905,-5185
Eambairns,16,31,42,-25,30935,-28225
Eambaisys,9,31,42,-25,30935,-37185
Eambaiwls,18,31,42,-25,30935,-25665
Eapaich,39,34,29,3815,14295,1215
Eapaif,32,34,29,3815,14295,-7745
Eapaig,35,34,29,3815,14295,-3905
Eapaih,37,34,29,3815,14295,-1345
Eapaird,40,34,29,3815,14295,2495
Eapaisc,22,31,42,-25,30935,-20545
Eapaivsky,31,34,29,3815,14295,-9025
Eatchont,62,33,24,2535,7895,30655
Eatchoss,64,33,24,2535,7895,33215
Eawraids,48,32,52,1255,43735,12735
Eawrains,51,32,52,1255,43735,16575
Eawraint,52,32,52,1255,43735,17855
Eawraisp,50,32,52,1255,43735,15295
Eedaih,57,30,27,-1305,11735,24255
Eedaints,58,30,27,-1305,11735,25535
Eegaify,22,33,47,2535,37335,-20545
Eegaiks,18,33,47,2535,37335,-25665
Eegaipr,19,33,47,2535,37335,-24385
Eegaips,20,33,47,2535,37335,-23105
Eegaipt,21,33,47,2535,37335,-21825
Eembaids,43,32,42,1255,30935,6335
Eembainch,65,32,42,1255,30935,34495
Eembains,46,32,42,1255,30935,10175
Eembainz,53,32,42,1255,30935,19135
Eembairds,64,32,42,1255,30935,33215
Eembairrs,51,32,42,1255,30935,16575
Eembairsch,56,32,42,1255,30935,22975
Eembaisk,41,32,42,1255,30935,3775
Eembaism,44,32,42,1255,30935,7615
Eembaist,50,32,42,1255,30935,15295
Eembaists,58,32,42,1255,30935,25535
Eembaisy,54,32,42,1255,30935,20415
Eembaisys,59,32,42,1255,30935,26815
Eembaitl,62,32,42,1255,30935,30655
Eembaitls,63,32,42,1255,30935,31935
Eenond,28,33,9,2535,-11305,-12865
Eephaib,13,31,32,-25,18135,-32065
Eephaidst,21,31,32,-25,18135,-21825
Eephaif,19,31,32,-25,18135,-24385
Eephaih,24,31,32,-25,18135,-17985
Eephaik,29,31,32,-25,18135,-11585
Eephaills,30,31,32,-25,18135,-10305
Eephaim,35,31,32,-25,18135,-3905
Eephain,36,31,32,-25,18135,-2625
Eephaints,25,31,32,-25,18135,-16705
Eephaiscs,14,31,32,-25,18135,-30785
Eephogy,8,31,32,-25,18135,-38465
Eephonth,11,31,32,-25,18135,-34625
Eesholt,39,31,32,-25,18135,1215
Eeshoqs,41,31,32,-25,18135,3775
Eeshorks,40,31,32,-25,18135,2495
Eeshorps,42,31,32,-25,18135,5055
Eeshovvy,38,31,32,-25,18135,-65
Egnaicy,45,33,36,2535,23255,8895
Egnaiff,32,30,49,-1305,39895,-7745
Egnaifs,41,30,49,-1305,39895,3775
Egnaift,43,30,49,-1305,39895,6335
Egnaify,48,30,49,-1305,39895,12735
Egnaiks,44,30,49,-1305,39895,7615
Egnailch,50,33,36,2535,23255,15295
Egnailts,37,30,49,-1305,39895,-1345
Egnaimt,42,33,36,2535,23255,5055
Egnaipp,42,30,49,-1305,39895,5055
Egnaippy,31,30,49,-1305,39895,-9025
Egnaipr,45,30,49,-1305,39895,8895
Egnaips,46,30,49,-1305,39895,10175
Egnairbs,34,33,36,2535,23255,-5185
Egnairdy,25,30,49,-1305,39895,-16705
Egnairs,44,33,36,2535,23255,7615
Egnairt,47,33,36,2535,23255,11455
Egnaisks,30,30,49,-1305,39895,-10305
Egnaiths,40,30,49,-1305,39895,2495
Egnaiv,37,33,36,2535,23255,-1345
Egnaiw,40,33,36,2535,23255,2495
Egnaiwn,38,33,36,2535,23255,-65
Egnaiws,49,33,36,2535,23255,14015
Egnaix,43,33,36,2535,23255,6335
Egnaiz,48,33,36,2535,23255,12735
Eichaihs,63,32,37,1255,24535,31935
Eictach,45,31,65,-25,60375,8895
Eictal,52,31,65,-25,60375,17855
Eictard,46,31,65,-25,60375,10175
Eictarg,53,31,65,-25,60375,19135
Eictarld,47,31,65,-25,60375,11455
Eidaih,33,31,27,-25,11735,-6465
Eidaik,38,31,27,-25,11735,-65
Eidaills,39,31,27,-25,11735,1215
Eidairld,37,31,27,-25,11735,-1345
Eifaic,60,31,27,-25,11735,28095
Eifaidst,65,31,27,-25,11735,34495
Eifaif,63,31,27,-25,11735,31935
Eifogy,52,31,27,-25,11735,17855
Eifols,46,31,27,-25,11735,10175
Eifolz,54,31,27,-25,11735,20415
Eifonth,55,31,27,-25,11735,21695
Eifoqs,50,31,27,-25,11735,15295
Eiforks,49,31,27,-25,11735,14015
Eiforps,51,31,27,-25,11735,16575
Eifowns,53,31,27,-25,11735,19135
Eimbaidy,24,33,42,2535,30935,-17985
Eimbaing,14,33,42,2535,30935,-30785
Eimbainn,18,33,42,2535,30935,-25665
Eimbaint,23,33,42,2535,30935,-19265
Eimbainz,29,33,42,2535,30935,-11585
Eimbaish,15,33,42,2535,30935,-29505
Eimbaisp,21,33,42,2535,30935,-21825
Eimbaiss,25,33,42,2535,30935,-16705
Eimbaists,34,33,42,2535,30935,-5185
Eimbaisty,36,33,42,2535,30935,-2625
Eimbaisys,35,33,42,2535,30935,-3905
Eimbaith,37,33,42,2535,30935,-1345
Eimbaitls,39,33,42,2535,30935,1215
Eimbaits,43,33,42,2535,30935,6335
Eimbaiwls,44,33,42,2535,30935,7615
Eimbaixy,31,33,42,2535,30935,-9025
Eipaind,47,33,42,2535,30935,11455
Eiphain,12,32,32,1255,18135,-33345
Eiphairgh,8,32,32,1255,18135,-38465
Eishacs,30,31,65,-25,60375,-10305
Eisharbs,36,31,65,-25,60375,-2625
Eisharn,32,31,65,-25,60375,-7745
Eisharr,43,31,65,-25,60375,6335
Eishat,34,31,65,-25,60375,-5185
Eishav,39,31,65,-25,60375,1215
Eishaw,42,31,65,-25,60375,5055
Eishawyg,31,31,65,-25,60375,-9025
Eisholt,15,32,32,1255,18135,-29505
Eishoqs,17,32,32,1255,18135,-26945
Eishorks,16,32,32,1255,18135,-28225
Eishorps,18,32,32,1255,18135,-25665
Eishovvy,14,32,32,1255,18135,-30785
Eisosps,20,30,17,-1305,-1065,-23105
Eitoss,25,30,17,-1305,-1065,-16705
Eitosts,34,30,17,-1305,-1065,-5185
Eitosy,30,30,17,-1305,-1065,-10305
Eitoth,37,30,17,-1305,-1065,-1345
Ellaic,30,32,26,1255,10455,-10305
Ellaid,31,32,26,1255,10455,-9025
Ellaidst,35,32,26,1255,10455,-3905
Ellairb,37,32,26,1255,10455,-1345
Ellaiscs,28,32,26,1255,10455,-12865
Ellaisms,34,32,26,1255,10455,-5185
Ellaiwsy,29,32,26,1255,10455,-11585
Ellaw,45,31,59,-25,52695,8895
Ellogy,22,32,26,1255,10455,-20545
Ellols,16,32,26,1255,10455,-28225
Ellonth,25,32,26,1255,10455,-16705
Ellophs,26,32,26,1255,10455,-15425
Elloqs,20,32,26,1255,10455,-23105
Ellorps,21,32,26,1255,10455,-21825
Engofs,54,31,21,-25,4055,20415
Engofy,61,31,21,-25,4055,29375
Engoks,57,31,21,-25,4055,24255
Engopr,58,31,21,-25,4055,25535
Engopt,60,31,21,-25,4055,28095
Engorshch,64,31,21,-25,4055,33215
Engorth,52,31,21,-25,4055,17855
Engoths,53,31,21,-25,4055,19135
Eob Blou,37,29,40,-2585,28375,-1345
Eob Bluae,39,29,40,-2585,28375,1215
Eob Byio,45,29,42,-2585,30935,8895
Eob Byoe,39,29,42,-2585,30935,1215
Eob Byoea,47,29,42,-2585,30935,11455
Eob Flyao,45,29,32,-2585,18135,8895
Eob Flyi,39,29,32,-2585,18135,1215
Eob Gree,37,29,42,-2585,30935,-1345
Eob Prao,45,29,34,-2585,20695,8895
Eoc Blai,20,29,40,-2585,28375,-23105
Eoc Flyoae,28,29,32,-2585,18135,-12865
Eoc Greau,30,29,42,-2585,30935,-10305
Eoc Groa,22,29,42,-2585,30935,-20545
Eoc Proae,28,29,34,-2585,20695,-12865
Eoch Blao,42,31,40,-25,28375,5055
Eoch Bli,40,31,40,-25,28375,2495
Eoch Blooe,32,30,40,-1305,28375,-7745
Eoch Blou,32,31,40,-25,28375,-7745
Eoch Byio,40,31,42,-25,30935,2495
Eoch Byoea,42,31,42,-25,30935,5055
Eoch Flya,34,30,32,-1305,18135,-5185
Eoch Flyi,34,31,32,-25,18135,-5185
Eoch Flyou,10,31,32,-25,18135,-35905
Eoch Flyuae,32,31,32,-25,18135,-7745
Eoch Graae,8,31,42,-25,30935,-38465
Eoch Grea,42,30,42,-1305,30935,5055
Eoch Greau,10,31,42,-25,30935,-35905
Eoch Gree,32,31,42,-25,30935,-7745
Eoch Greou,34,30,42,-1305,30935,-5185
Eoch Grie,32,30,42,-1305,30935,-7745
Eoch Hypai,40,31,8,-25,-12585,2495
Eoch Hypue,34,31,8,-25,-12585,-5185
Eoch Phio,40,31,10,-25,-10025,2495
Eoch Pra,34,30,34,-1305,20695,-5185
Eoch Prai,42,30,34,-1305,20695,5055
Eoch Pri,34,31,34,-25,20695,-5185
Eoch Proo,32,30,34,-1305,20695,-7745
Eoch Prou,10,31,34,-25,20695,-35905
Eoch Pruae,32,31,34,-25,20695,-7745
Eochaibb,26,30,50,-1305,41175,-15425
Eochaild,31,30,50,-1305,41175,-9025
Eochaimly,24,30,50,-1305,41175,-17985
Eochainds,27,30,50,-1305,41175,-14145
Eochainns,30,30,50,-1305,41175,-10305
Eochaipy,25,30,50,-1305,41175,-16705
Eochaiwry,28,30,50,-1305,41175,-12865
Eochosty,13,31,17,-25,-1065,-32065
Eock Blai,17,31,40,-25,28375,-26945
Eock Ble,19,31,40,-25,28375,-24385
Eock Bleia,25,30,40,-1305,28375,-16705
Eock Bliae,25,31,40,-25,28375,-16705
Eock Bloae,27,31,40,-25,28375,-14145
Eock Blooe,49,30,40,-1305,28375,14015
Eock Blou,49,31,40,-25,28375,14015
Eock Bluae,51,31,40,-25,28375,16575
Eock Byoe,51,31,42,-25,30935,16575
Eock Byoea,59,31,42,-25,30935,26815
